szo_id	szo_ids	level	bbox	ocr	m1	m2	dontes	alak_igazolt	extra
word_000017_000074	word_000017_000074	17	[785, 444, 817, 474]	2		{"szo_ids": ["word_000017_000074"], "alak": "Ω", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000017_000088	word_000017_000088	17	[551, 500, 594, 537]	2,		{"szo_ids": ["word_000017_000088"], "alak": "Ω", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000017_000181	word_000017_000181,word_000017_000182	17	[822, 832, 1022, 862]	electorwm et		{"szo_ids": ["word_000017_000181", "word_000017_000182"], "alak": "electorum", "nyelv": "lat", "extra": true}	extra_vitas	nem	igen
word_000017_000184	word_000017_000184,word_000017_000185	17	[1203, 830, 1538, 871]	Seripturac. Many		{"szo_ids": ["word_000017_000184", "word_000017_000185"], "alak": "Scripturae", "nyelv": "lat", "extra": true}	extra_vitas	nem	igen
word_000017_000196	word_000017_000196,word_000017_000197	17	[277, 993, 515, 1033]	"A Buocos,		{"szo_ids": ["word_000017_000196", "word_000017_000197"], "alak": "Ἄβυσσος", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000017_000198	word_000017_000198	17	[544, 1008, 586, 1031]	ov,		{"szo_ids": ["word_000017_000198"], "alak": "ου", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000017_000223	word_000017_000223	17	[370, 1105, 389, 1144]	7		{"szo_ids": ["word_000017_000223"], "alak": "ἡ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000017_000248	word_000017_000248	17	[1590, 1160, 1633, 1195]	eis		{"szo_ids": ["word_000017_000248"], "alak": "εἰς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000017_000349	word_000017_000349	17	[379, 1491, 421, 1526]	eis		{"szo_ids": ["word_000017_000349"], "alak": "εἰς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000017_000350	word_000017_000350	17	[447, 1490, 504, 1531]	thy		{"szo_ids": ["word_000017_000350"], "alak": "τὴν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000017_000405	word_000017_000405	17	[1343, 1657, 1386, 1691]	els		{"szo_ids": ["word_000017_000405"], "alak": "εἰς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000017_000444	word_000017_000444	17	[656, 1825, 721, 1862]	vis,		{"szo_ids": ["word_000017_000444"], "alak": "γῆς", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000124_000000	word_000124_000000	124	[480, 130, 695, 176]	Katapaopat	{"szo_ids": ["word_000124_000000"], "alak": "Καταράομαι", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000000"], "alak": "Καταράομαι", "nyelv": "grc", "extra": false}	auto	nem	nem
word_000124_000002	word_000124_000002	124	[1384, 126, 1501, 173]	*Apern	{"szo_ids": ["word_000124_000002"], "alak": "Ἀρετή", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000002"], "alak": "Ἀρετη", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000006	word_000124_000006	124	[423, 236, 460, 269]	éx	{"szo_ids": ["word_000124_000006"], "alak": "ἔξ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000006"], "alak": "ἐκ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000008	word_000124_000008	124	[559, 235, 659, 269]	adtod	{"szo_ids": ["word_000124_000008"], "alak": "καταρᾶται", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000008"], "alak": "αὐτοῦ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000009	word_000124_000009	124	[684, 233, 846, 277]	oropatos	{"szo_ids": ["word_000124_000009"], "alak": "ὁμοιότης", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000009"], "alak": "στόματος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000010	word_000124_000010	124	[871, 233, 1035, 280]	éFepyerar	{"szo_ids": ["word_000124_000010"], "alak": "ἐπέργειαν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000010"], "alak": "ἐξέρχεται", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000011	word_000124_000011	124	[1060, 234, 1191, 276]	etdoyia	{"szo_ids": ["word_000124_000011"], "alak": "ἐκδοχή", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000011"], "alak": "εὐλογία", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000054	word_000124_000054	124	[579, 405, 682, 449]	xpiois	{"szo_ids": ["word_000124_000054"], "alak": "χριστός", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000054"], "alak": "κρίσις", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000061	word_000124_000061	124	[1287, 405, 1395, 436]	xxviii	{"szo_ids": ["word_000124_000061"], "alak": "xxviii", "nyelv": "lat", "extra": false}		hianyzo_m1	nem	nem
word_000124_000067	word_000124_000067	124	[1791, 402, 1833, 441]	7	{"szo_ids": ["word_000124_000067"], "alak": "7", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000067"], "alak": "γῆ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000068	word_000124_000068,word_000124_000069,word_000124_000070,word_000124_000071	124	[202, 460, 427, 505]	. . . GOOKLwOs	{"szo_ids": ["word_000124_000068", "word_000124_000069", "word_000124_000070", "word_000124_000071"], "alak": "...", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000071"], "alak": "ἀδόκιμος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000073	word_000124_000073	124	[517, 461, 657, 505]	KaTdpas	{"szo_ids": ["word_000124_000073"], "alak": "Κατά", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000073"], "alak": "κατάρας", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000074	word_000124_000074	124	[675, 459, 776, 502]	eyyds,	{"szo_ids": ["word_000124_000074"], "alak": "ἐγγύς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000074"], "alak": "ἐγγύς", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000124_000084	word_000124_000084	124	[1497, 449, 1638, 501]	katdpas	{"szo_ids": ["word_000124_000084"], "alak": "κατάρας", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000084"], "alak": "κατάρας", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000124_000085	word_000124_000085	124	[1656, 456, 1771, 497]	réxva	{"szo_ids": ["word_000124_000085"], "alak": "ῥέξις", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000085"], "alak": "τέκνα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000095	word_000124_000095	124	[653, 517, 834, 556]	dwodeas;	{"szo_ids": ["word_000124_000095"], "alak": "dwodeas;", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000095"], "alak": "ἀπωλείας", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000100	word_000124_000100	124	[1201, 513, 1333, 558]	oméppa	{"szo_ids": ["word_000124_000100"], "alak": "ομέππα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000100"], "alak": "σπέρμα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000101	word_000124_000101	124	[1349, 514, 1388, 554]	qv	{"szo_ids": ["word_000124_000101"], "alak": "q.v.", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000101"], "alak": "ἦν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000108	word_000124_000108	124	[426, 571, 488, 606]	id	{"szo_ids": ["word_000124_000108"], "alak": "id", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000108"], "alak": "ὑπὸ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000109	word_000124_000109	124	[506, 572, 646, 617]	xatdpay	{"szo_ids": ["word_000124_000109"], "alak": "κατάρα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000109"], "alak": "κατάραν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000113	word_000124_000113	124	[908, 571, 1118, 612]	edAoyetcOas,	{"szo_ids": ["word_000124_000113"], "alak": "ἐδαίοντιος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000113"], "alak": "εὐλογεῖσθαι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000119	word_000124_000119	124	[1545, 569, 1780, 613]	émtxatdparos	{"szo_ids": ["word_000124_000119"], "alak": "ἐπικατάρατος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000119"], "alak": "ἐπικατάρατος", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000124_000123	word_000124_000123	124	[348, 630, 449, 672]	(g.v.);	{"szo_ids": ["word_000124_000123"], "alak": "(g.v.);", "nyelv": "lat", "extra": false}		hianyzo_m1	nem	nem
word_000124_000127	word_000124_000127	124	[667, 627, 792, 671]	Katdpa	{"szo_ids": ["word_000124_000127"], "alak": "κατάρα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000127"], "alak": "κατάρα", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000124_000129	word_000124_000129	124	[892, 625, 996, 668]	vopov,	{"szo_ids": ["word_000124_000129"], "alak": "vopov,", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000129"], "alak": "νόμου", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000155	word_000124_000155	124	[202, 742, 382, 783]	manifested	{"szo_ids": ["word_000124_000155"], "alak": "manifested", "nyelv": "lat", "extra": false}		hianyzo_m1	nem	nem
word_000124_000165	word_000124_000165	124	[1493, 736, 1637, 781]	Xpiords	{"szo_ids": ["word_000124_000165"], "alak": "Χριστός", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000165"], "alak": "Χριστὸς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000166	word_000124_000166	124	[1663, 734, 1830, 777]	yevouevos	{"szo_ids": ["word_000124_000166"], "alak": "γεγόνενος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000166"], "alak": "γενόμενος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000168	word_000124_000168	124	[301, 795, 389, 836]	jyav	{"szo_ids": ["word_000124_000168"], "alak": "ὑπέρ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000168"], "alak": "ἡμῶν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000169	word_000124_000169	124	[407, 795, 529, 839]	Kardpa	{"szo_ids": ["word_000124_000169"], "alak": "Καρδπα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000169"], "alak": "κατάρα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000190	word_000124_000190	124	[748, 849, 828, 893]	imép	{"szo_ids": ["word_000124_000190"], "alak": "imép", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000190"], "alak": "ὑπὲρ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000191	word_000124_000191	124	[845, 850, 933, 890]	judy	{"szo_ids": ["word_000124_000191"], "alak": "judy", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000191"], "alak": "ἡμῶν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000192	word_000124_000192	124	[950, 849, 1097, 894]	Xprotiv	{"szo_ids": ["word_000124_000192"], "alak": "Χριστὸς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000192"], "alak": "Χριστὸν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000193	word_000124_000193	124	[1113, 848, 1303, 893]	dwaptiav	{"szo_ids": ["word_000124_000193"], "alak": "δικαιοσύνη", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000193"], "alak": "ἁμαρτίαν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000194	word_000124_000194	124	[1320, 848, 1480, 889]	éroincer,	{"szo_ids": ["word_000124_000194"], "alak": "ἔροινσερ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000194"], "alak": "ἐποίησεν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000196	word_000124_000196	124	[1564, 849, 1650, 889]	hues	{"szo_ids": ["word_000124_000196"], "alak": "ἡμεῖς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000196"], "alak": "ἡμεῖς", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000124_000197	word_000124_000197	124	[1666, 847, 1828, 889]	yivoueba	{"szo_ids": ["word_000124_000197"], "alak": "γινόμεθα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000197"], "alak": "γινώμεθα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000198	word_000124_000198	124	[203, 905, 425, 946]	Sicacoctvn	{"szo_ids": ["word_000124_000198"], "alak": "Sicacoctvn", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000198"], "alak": "δικαιοσύνη", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000205	word_000124_000205	124	[1037, 903, 1105, 949]	ina	{"szo_ids": ["word_000124_000205"], "alak": "ina", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000205"], "alak": "יִשְׂרָאֵל", "nyelv": "heb", "extra": false}	vitas	nem	nem
word_000124_000206	word_000124_000206	124	[1123, 903, 1188, 950]	We	{"szo_ids": ["word_000124_000206"], "alak": "We", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000206"], "alak": "בְּרָכָה", "nyelv": "heb", "extra": false}	vitas	nem	nem
word_000124_000207	word_000124_000207	124	[1214, 909, 1291, 949]	PINT	{"szo_ids": ["word_000124_000207"], "alak": "PINT", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000207"], "alak": "בְּקֶרֶב", "nyelv": "heb", "extra": false}	vitas	nem	nem
word_000124_000208	word_000124_000208	124	[1311, 909, 1386, 949]	aIPa	{"szo_ids": ["word_000124_000208"], "alak": "aIPa", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000208"], "alak": "הָאָרֶץ", "nyelv": "heb", "extra": false}	vitas	nem	nem
word_000124_000210	word_000124_000210	124	[1507, 894, 1596, 948]	dw	{"szo_ids": ["word_000124_000210"], "alak": "dw", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000210"], "alak": "בֵּרֲכוֹ", "nyelv": "heb", "extra": false}	vitas	nem	nem
word_000124_000229	word_000124_000229	124	[203, 1016, 410, 1058]	evroynpévos	{"szo_ids": ["word_000124_000229"], "alak": "evroynpévos", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000229"], "alak": "εὐλογημένος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000231	word_000124_000231	124	[561, 1018, 613, 1055]	l.c.,	{"szo_ids": ["word_000124_000231"], "alak": "l.c.,", "nyelv": "lat", "extra": false}		hianyzo_m1	nem	nem
word_000124_000233	word_000124_000233	124	[678, 1015, 831, 1058]	edroyia),	{"szo_ids": ["word_000124_000233"], "alak": "edroyia),", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000233"], "alak": "εὐλογίᾳ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000248	word_000124_000248	124	[502, 1069, 760, 1114]	xexatnpapévos.	{"szo_ids": ["word_000124_000248"], "alak": "ἐπεκατάπαρέvos", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000248"], "alak": "κεκατηραμένος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000254	word_000124_000254	124	[1447, 1069, 1524, 1101]	Ocdy	{"szo_ids": ["word_000124_000254"], "alak": "Ocdy", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000254"], "alak": "θεῶν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000255	word_000124_000255	124	[1541, 1067, 1663, 1110]	oriryos.	{"szo_ids": ["word_000124_000255"], "alak": "oriryos.", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000255"], "alak": "στύγος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000256	word_000124_000256	124	[1715, 1069, 1824, 1110]	Eurip.	{"szo_ids": ["word_000124_000256"], "alak": "Eurip.", "nyelv": "lat", "extra": false}		hianyzo_m1	nem	nem
word_000124_000262	word_000124_000262	124	[673, 1124, 731, 1166]	pév	{"szo_ids": ["word_000124_000262"], "alak": "pév", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000262"], "alak": "μὲν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000263	word_000124_000263	124	[750, 1125, 838, 1166]	buds,	{"szo_ids": ["word_000124_000263"], "alak": "buds,", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000263"], "alak": "ὑμᾶς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000264	word_000124_000264	124	[863, 1125, 1027, 1166]	moreucos	{"szo_ids": ["word_000124_000264"], "alak": "moreucos", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000264"], "alak": "πολεμίοις", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000265	word_000124_000265	124	[1050, 1124, 1237, 1168]	eOpeyrdunv	{"szo_ids": ["word_000124_000265"], "alak": "εὀπερυδυνv", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000265"], "alak": "ἐθρεψάμην", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000266	word_000124_000266	124	[1262, 1124, 1409, 1168]	UBpicpa	{"szo_ids": ["word_000124_000266"], "alak": "UBpicpa", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000266"], "alak": "ὕβρισμα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000267	word_000124_000267	124	[1434, 1123, 1626, 1168]	Katriyappa	{"szo_ids": ["word_000124_000267"], "alak": "Katriyappa", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000267"], "alak": "κἀπίχαρμα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000268	word_000124_000268	124	[1652, 1122, 1707, 1155]	kab	{"szo_ids": ["word_000124_000268"], "alak": "kab", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000268"], "alak": "καὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000124_000269	word_000124_000269	124	[1732, 1123, 1824, 1166]	S.ad-	{"szo_ids": ["word_000124_000269"], "alak": "S.ad-", "nyelv": "lat", "extra": false}		hianyzo_m1	nem	nem
word_000124_000270	word_000124_000270	124	[203, 1181, 457, 1225]	Oopdy—LXX.	{"szo_ids": ["word_000124_000270"], "alak": "Οοpdy—LXX.", "nyelv": "lat", "extra": false}		hianyzo_m1	nem	nem
word_000124_000272	word_000124_000272	124	[519, 1170, 594, 1225]	mddp,	{"szo_ids": ["word_000124_000272"], "alak": "mddp,", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000272"], "alak": "קְלָלָה", "nyelv": "heb", "extra": false}	vitas	nem	nem
word_000124_000273	word_000124_000273	124	[613, 1169, 677, 1222]	nes,	{"szo_ids": ["word_000124_000273"], "alak": "nes,", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000124_000273"], "alak": "אָלָה", "nyelv": "heb", "extra": false}	vitas	nem	nem
word_000124_000275	word_000124_000275	124	[278, 1259, 587, 1303]	Katapaopas,	{"szo_ids": ["word_000124_000275"], "alak": "Καταράομαι", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000275"], "alak": "Καταράομαι", "nyelv": "grc", "extra": false}	auto	nem	nem
word_000124_000287	word_000124_000287	124	[1571, 1257, 1720, 1299]	evAoyely,	{"szo_ids": ["word_000124_000287"], "alak": "εὐλογεῖν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000287"], "alak": "εὐλογεῖν", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000124_000312	word_000124_000312	124	[903, 1373, 932, 1401]	to	{"szo_ids": ["word_000124_000312"], "alak": "to", "nyelv": "lat", "extra": false}		hianyzo_m1	nem	nem
word_000124_000332	word_000124_000332	124	[897, 1425, 1096, 1457]	21.—Matt.	{"szo_ids": ["word_000124_000332"], "alak": "xxv.", "nyelv": "lat", "extra": false}		hianyzo_m1	nem	nem
word_000124_000336	word_000124_000336	124	[1350, 1422, 1568, 1467]	xatnpapévor,	{"szo_ids": ["word_000124_000336"], "alak": "κατηραμένος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000124_000336"], "alak": "κατηραμένοι", "nyelv": "grc", "extra": false}	vitas	nem	nem
